,sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
9092,SAMS-00009093,2023-02-17,2023,Q1,February,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lime,Yes,1303.81,12,2,1147.35,2294.7,PEN,3.74,8582.18,Carrier Store,Cash,Business,18–24,Feature Phone,4,Returned
9093,SAMS-00009094,2023-03-07,2023,Q1,March,Peru,South America,Chiclayo,Samsung Galaxy Watch 6,Galaxy Watch,,Black,No,315.06,15,1,267.8,267.8,PEN,3.74,1001.57,Corporate / B2B,EMI / Installment,Individual,25–34,,3.1,Kept
9094,SAMS-00009095,2023-04-05,2023,Q2,April,Peru,South America,Chiclayo,Samsung French Door Refrigerator,Appliances,,Black,No,1807.89,0,2,1807.89,3615.78,PEN,3.74,13523.02,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,55+,,3.9,Kept
9095,SAMS-00009096,2023-04-17,2023,Q2,April,Peru,South America,Chiclayo,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Lavender,Yes,1806.41,15,2,1535.45,3070.9,PEN,3.74,11485.17,Third-Party Retailer,BNPL (Buy Now Pay Later),Individual,35–44,iOS,,Kept
9096,SAMS-00009097,2023-06-08,2023,Q2,June,Peru,South America,Chiclayo,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Graphite,Yes,337.5,0,1,337.5,337.5,PEN,3.74,1262.25,Online (Samsung.com),Cash,Individual,25–34,Android (Other),3.4,Kept
9097,SAMS-00009098,2023-07-11,2023,Q3,July,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Phantom White,Yes,1296.15,7,1,1205.42,1205.42,PEN,3.74,4508.27,E-commerce Platform,Samsung Pay,Business,45–54,Android (Other),4.4,Kept
9098,SAMS-00009099,2023-08-09,2023,Q3,August,Peru,South America,Chiclayo,Samsung Galaxy Watch 6,Galaxy Watch,,Black,No,311.24,2,2,305.02,610.04,PEN,3.74,2281.55,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,18–24,,3.6,Kept
9099,SAMS-00009100,2023-09-16,2023,Q3,September,Peru,South America,Chiclayo,Samsung Galaxy Buds 2 Pro,Galaxy Buds,,Bora Purple,No,222.76,20,3,178.21,534.63,PEN,3.74,1999.52,Third-Party Retailer,Gift Card,Government,45–54,,,Returned
9100,SAMS-00009101,2023-09-30,2023,Q3,September,Peru,South America,Chiclayo,Samsung Galaxy S23 FE,Galaxy S,256 GB,Phantom Black,Yes,633.17,0,1,633.17,633.17,PEN,3.74,2368.06,E-commerce Platform,Gift Card,Education,45–54,New User,4,Kept
9101,SAMS-00009102,2023-11-14,2023,Q4,November,Peru,South America,Chiclayo,Samsung Galaxy S23 FE,Galaxy S,256 GB,Phantom White,Yes,552.77,0,2,552.77,1105.54,PEN,3.74,4134.72,Third-Party Retailer,Gift Card,Business,45–54,iOS,2.9,Kept
9102,SAMS-00009103,2023-11-17,2023,Q4,November,Peru,South America,Chiclayo,Samsung Galaxy S24+,Galaxy S,256 GB,Titanium Yellow,Yes,988.26,12,3,869.67,2609.01,PEN,3.74,9757.7,Authorized Reseller,Gift Card,Enterprise,25–34,Android (Other),,Kept
9103,SAMS-00009104,2023-11-28,2023,Q4,November,Peru,South America,Chiclayo,Samsung Galaxy Buds Live,Galaxy Buds,,Lime,No,148.71,7,1,138.3,138.3,PEN,3.74,517.24,Carrier Store,Debit Card,Individual,45–54,,,Kept
9104,SAMS-00009105,2023-11-30,2023,Q4,November,Peru,South America,Chiclayo,Samsung Galaxy Buds 2,Galaxy Buds,,White,No,142.16,3,4,137.9,551.6,PEN,3.74,2062.98,Authorized Reseller,Cash,Business,55+,,4.8,Kept
9105,SAMS-00009106,2023-12-11,2023,Q4,December,Peru,South America,Chiclayo,Samsung Galaxy S23 FE,Galaxy S,128 GB,Phantom Black,Yes,638.99,0,1,638.99,638.99,PEN,3.74,2389.82,Samsung Store,Gift Card,Education,55+,Feature Phone,4,Kept
9106,SAMS-00009107,2024-04-06,2024,Q2,April,Peru,South America,Chiclayo,Samsung Wireless Charger Pad,Accessories,,Black,No,44.89,7,2,41.75,83.5,PEN,3.74,312.29,Online (Samsung.com),Debit Card,Government,25–34,,,Returned
9107,SAMS-00009108,2024-04-12,2024,Q2,April,Peru,South America,Chiclayo,Samsung Galaxy Buds 2 Pro,Galaxy Buds,,Cream,No,221.7,0,4,221.7,886.8,PEN,3.74,3316.63,E-commerce Platform,Net Banking,Individual,18–24,,4,Kept
9108,SAMS-00009109,2024-08-16,2024,Q3,August,Peru,South America,Chiclayo,Samsung Galaxy M34 5G,Galaxy M,256 GB,Icy Blue,Yes,263.72,0,1,263.72,263.72,PEN,3.74,986.31,Authorized Reseller,Debit Card,Enterprise,25–34,Feature Phone,,Kept
9109,SAMS-00009110,2024-08-29,2024,Q3,August,Peru,South America,Chiclayo,Samsung Galaxy Watch 6,Galaxy Watch,,Bora Purple,No,309.08,0,1,309.08,309.08,PEN,3.74,1155.96,Carrier Store,Gift Card,Business,35–44,,,Kept
9110,SAMS-00009111,2024-09-18,2024,Q3,September,Peru,South America,Chiclayo,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,64 GB,Lime,No,1122.18,0,1,1122.18,1122.18,PEN,3.74,4196.95,E-commerce Platform,Samsung Pay,Business,45–54,,3.8,Kept
9111,SAMS-00009112,2024-09-28,2024,Q3,September,Peru,South America,Chiclayo,Samsung 45W USB-C Charger,Accessories,,White,No,50.61,5,2,48.08,96.16,PEN,3.74,359.64,Carrier Store,Net Banking,Enterprise,18–24,,3.5,Kept
9112,SAMS-00009113,2024-10-17,2024,Q4,October,Peru,South America,Chiclayo,Samsung Galaxy Watch 5 Pro,Galaxy Watch,,Sapphire,No,338.75,20,1,271,271,PEN,3.74,1013.54,Online (Samsung.com),Debit Card,Individual,25–34,,2.8,Kept
9113,SAMS-00009114,2024-10-17,2024,Q4,October,Peru,South America,Chiclayo,Samsung Odyssey G7 27-inch,Monitor,,White,No,568.64,0,1,568.64,568.64,PEN,3.74,2126.71,Third-Party Retailer,Gift Card,Government,35–44,,3.5,Kept
9114,SAMS-00009115,2024-11-27,2024,Q4,November,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Titanium Yellow,Yes,1338.8,5,1,1271.86,1271.86,PEN,3.74,4756.76,Third-Party Retailer,EMI / Installment,Government,25–34,New User,4.1,Kept
9115,SAMS-00009116,2021-02-01,2021,Q1,February,Peru,South America,Cusco,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Phantom Black,Yes,1692.9,12,4,1489.75,5959,PEN,3.74,22286.66,Third-Party Retailer,Cash,Government,55+,Android (Samsung),2.8,Kept
9116,SAMS-00009117,2021-02-03,2021,Q1,February,Peru,South America,Cusco,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Cream,Yes,1171.02,0,1,1171.02,1171.02,PEN,3.74,4379.61,E-commerce Platform,BNPL (Buy Now Pay Later),Enterprise,55+,Android (Samsung),,Kept
9117,SAMS-00009118,2021-03-16,2021,Q1,March,Peru,South America,Cusco,Samsung 25L Microwave,Appliances,,White,No,184.94,7,1,171.99,171.99,PEN,3.74,643.24,Third-Party Retailer,EMI / Installment,Business,45–54,,4,Kept
9118,SAMS-00009119,2021-07-22,2021,Q3,July,Peru,South America,Cusco,Samsung Galaxy S23 FE,Galaxy S,128 GB,Phantom White,Yes,631.89,0,2,631.89,1263.78,PEN,3.74,4726.54,Carrier Store,Credit Card,Business,35–44,Feature Phone,4.2,Exchanged
9119,SAMS-00009120,2021-08-17,2021,Q3,August,Peru,South America,Cusco,Samsung QE50Q80C QLED 50-inch,Smart TV,,Beige,No,924.98,7,1,860.23,860.23,PEN,3.74,3217.26,Third-Party Retailer,Samsung Pay,Government,55+,,3.5,Kept
9120,SAMS-00009121,2021-09-08,2021,Q3,September,Peru,South America,Cusco,Samsung Galaxy Tab S9+,Galaxy Tab,1 TB,Silver,No,1054.59,20,3,843.67,2531.01,PEN,3.74,9465.98,Corporate / B2B,Cash,Business,18–24,,4,Returned
9121,SAMS-00009122,2021-10-09,2021,Q4,October,Peru,South America,Cusco,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Titanium Gray,Yes,1198.77,5,2,1138.83,2277.66,PEN,3.74,8518.45,Samsung Store,Samsung Pay,Education,55+,Feature Phone,4.6,Kept
9122,SAMS-00009123,2022-01-15,2022,Q1,January,Peru,South America,Cusco,Samsung Galaxy Watch 6,Galaxy Watch,,Cream,No,276.4,5,3,262.58,787.74,PEN,3.74,2946.15,Online (Samsung.com),Credit Card,Business,25–34,,,Kept
9123,SAMS-00009124,2022-01-26,2022,Q1,January,Peru,South America,Cusco,Samsung 256GB MicroSD Card,Accessories,,Silver,No,27.63,5,3,26.25,78.75,PEN,3.74,294.53,E-commerce Platform,Debit Card,Education,35–44,,4.3,Kept
9124,SAMS-00009125,2022-02-01,2022,Q1,February,Peru,South America,Cusco,Samsung Galaxy Watch 5 Pro,Galaxy Watch,,Graphite,No,379.94,15,4,322.95,1291.8,PEN,3.74,4831.33,Online (Samsung.com),Cash,Education,18–24,,4.4,Returned
9125,SAMS-00009126,2022-05-01,2022,Q2,May,Peru,South America,Cusco,Samsung Galaxy Buds 2,Galaxy Buds,,Cream,No,138.12,0,3,138.12,414.36,PEN,3.74,1549.71,Carrier Store,Cash,Education,35–44,,2.8,Kept
9126,SAMS-00009127,2022-05-31,2022,Q2,May,Peru,South America,Cusco,Samsung 32GB MicroSD Card,Accessories,,Navy,No,8.88,5,1,8.44,8.44,PEN,3.74,31.57,Samsung Store,Gift Card,Business,35–44,,2.6,Kept
9127,SAMS-00009128,2022-06-03,2022,Q2,June,Peru,South America,Cusco,Samsung Galaxy A53 5G,Galaxy A,256 GB,Awesome Graphite,Yes,417.74,10,1,375.97,375.97,PEN,3.74,1406.13,Corporate / B2B,Net Banking,Government,25–34,Android (Other),,Kept
9128,SAMS-00009129,2022-07-26,2022,Q3,July,Peru,South America,Cusco,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Black,Yes,200.43,0,2,200.43,400.86,PEN,3.74,1499.22,Corporate / B2B,Net Banking,Business,55+,iOS,4.9,Kept
9129,SAMS-00009130,2022-12-23,2022,Q4,December,Peru,South America,Cusco,Samsung 256GB MicroSD Card,Accessories,,Blue,No,26.46,0,1,26.46,26.46,PEN,3.74,98.96,Third-Party Retailer,Samsung Pay,Enterprise,25–34,,,Kept
9130,SAMS-00009131,2023-01-13,2023,Q1,January,Peru,South America,Cusco,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Lime,Yes,1117.6,0,2,1117.6,2235.2,PEN,3.74,8359.65,Online (Samsung.com),Cash,Individual,55+,Android (Samsung),4,Kept
9131,SAMS-00009132,2023-01-14,2023,Q1,January,Peru,South America,Cusco,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Lavender,Yes,1037.07,12,2,912.62,1825.24,PEN,3.74,6826.4,Third-Party Retailer,Debit Card,Enterprise,18–24,Android (Other),,Kept
9132,SAMS-00009133,2023-01-21,2023,Q1,January,Peru,South America,Cusco,Samsung Galaxy S24,Galaxy S,512 GB,Phantom Black,Yes,856.11,7,3,796.18,2388.54,PEN,3.74,8933.14,Corporate / B2B,Samsung Pay,Business,35–44,Feature Phone,2.6,Kept
9133,SAMS-00009134,2023-01-24,2023,Q1,January,Peru,South America,Cusco,Samsung 25W USB-C Adapter,Accessories,,Silver,No,28.62,20,1,22.9,22.9,PEN,3.74,85.65,E-commerce Platform,Gift Card,Individual,18–24,,4,Kept
9134,SAMS-00009135,2023-06-12,2023,Q2,June,Peru,South America,Cusco,Samsung Galaxy Tab S9,Galaxy Tab,256 GB,Cream,No,731.95,3,1,709.99,709.99,PEN,3.74,2655.36,Samsung Store,Gift Card,Individual,45–54,,4,Kept
9135,SAMS-00009136,2023-08-09,2023,Q3,August,Peru,South America,Cusco,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Graphite,Yes,414.22,15,4,352.09,1408.36,PEN,3.74,5267.27,Third-Party Retailer,Samsung Pay,Business,25–34,iOS,,Kept
9136,SAMS-00009137,2023-11-02,2023,Q4,November,Peru,South America,Cusco,Samsung Galaxy A24,Galaxy A,128 GB,Awesome Lime,No,253.34,3,5,245.74,1228.7,PEN,3.74,4595.34,Third-Party Retailer,EMI / Installment,Enterprise,25–34,Feature Phone,,Kept
9137,SAMS-00009138,2024-01-12,2024,Q1,January,Peru,South America,Cusco,Samsung Galaxy Buds 2 Pro,Galaxy Buds,,Bora Purple,No,243.46,20,2,194.77,389.54,PEN,3.74,1456.88,Authorized Reseller,Cash,Enterprise,45–54,,,Kept
9138,SAMS-00009139,2024-01-15,2024,Q1,January,Peru,South America,Cusco,Samsung 32GB MicroSD Card,Accessories,,White,No,9.55,7,5,8.88,44.4,PEN,3.74,166.06,Carrier Store,BNPL (Buy Now Pay Later),Government,35–44,,4.4,Kept
9139,SAMS-00009140,2024-08-19,2024,Q3,August,Peru,South America,Cusco,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Peach,Yes,413.39,3,1,400.99,400.99,PEN,3.74,1499.7,Third-Party Retailer,EMI / Installment,Enterprise,35–44,iOS,,Kept
9140,SAMS-00009141,2024-08-24,2024,Q3,August,Peru,South America,Cusco,Samsung Crystal UHD 43-inch,Smart TV,,Beige,No,515.73,2,1,505.42,505.42,PEN,3.74,1890.27,Samsung Store,Gift Card,Enterprise,55+,,5,Kept
9141,SAMS-00009142,2024-08-30,2024,Q3,August,Peru,South America,Cusco,Samsung WindFree AC 1.5 Ton,Appliances,,Silver,No,697.25,7,1,648.44,648.44,PEN,3.74,2425.17,Carrier Store,EMI / Installment,Government,18–24,,4.8,Returned
9142,SAMS-00009143,2024-08-30,2024,Q3,August,Peru,South America,Cusco,Samsung The Frame 55-inch,Smart TV,,Beige,No,1203.33,2,4,1179.26,4717.04,PEN,3.74,17641.73,Carrier Store,Samsung Pay,Education,55+,,4.4,Kept
9143,SAMS-00009144,2024-10-15,2024,Q4,October,Peru,South America,Cusco,Samsung 9kg Front Load Washer,Appliances,,Black,No,805.09,0,3,805.09,2415.27,PEN,3.74,9033.11,Third-Party Retailer,Gift Card,Business,55+,,3.4,Returned
9144,SAMS-00009145,2024-10-16,2024,Q4,October,Peru,South America,Cusco,Samsung Galaxy Tab S9 FE,Galaxy Tab,128 GB,Silver,No,444.57,5,5,422.34,2111.7,PEN,3.74,7897.76,Samsung Store,Samsung Pay,Government,55+,,4.1,Kept
9145,SAMS-00009146,2024-11-17,2024,Q4,November,Peru,South America,Cusco,Samsung Galaxy M54 5G,Galaxy M,128 GB,Dark Blue,Yes,348.24,0,2,348.24,696.48,PEN,3.74,2604.84,Samsung Store,EMI / Installment,Government,55+,Feature Phone,,Kept
9146,SAMS-00009147,2024-11-27,2024,Q4,November,Peru,South America,Cusco,Samsung QE50Q80C QLED 50-inch,Smart TV,,Beige,No,950.84,0,1,950.84,950.84,PEN,3.74,3556.14,Online (Samsung.com),Credit Card,Business,45–54,,4.3,Kept
9147,SAMS-00009148,2024-12-19,2024,Q4,December,Peru,South America,Cusco,Samsung Galaxy M34 5G,Galaxy M,128 GB,Dark Blue,Yes,249.42,12,5,219.49,1097.45,PEN,3.74,4104.46,Authorized Reseller,EMI / Installment,Enterprise,35–44,New User,2.7,Kept
9148,SAMS-00009149,2022-05-05,2022,Q2,May,Peru,South America,Huancayo,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Lime,No,130.18,0,2,130.18,260.36,PEN,3.74,973.75,Carrier Store,Debit Card,Government,18–24,Feature Phone,3.7,Kept
9149,SAMS-00009150,2022-06-13,2022,Q2,June,Peru,South America,Huancayo,Samsung Galaxy Buds Live,Galaxy Buds,,Bora Purple,No,140.04,12,4,123.24,492.96,PEN,3.74,1843.67,Authorized Reseller,EMI / Installment,Government,55+,,,Kept
9150,SAMS-00009151,2022-06-17,2022,Q2,June,Peru,South America,Huancayo,Samsung Galaxy S23,Galaxy S,128 GB,Titanium Yellow,Yes,820.47,10,3,738.42,2215.26,PEN,3.74,8285.07,E-commerce Platform,Credit Card,Business,18–24,iOS,2.6,Kept
9151,SAMS-00009152,2022-07-13,2022,Q3,July,Peru,South America,Huancayo,Samsung Smart Tag 2,Accessories,,Navy,No,29.38,0,3,29.38,88.14,PEN,3.74,329.64,Authorized Reseller,Debit Card,Business,55+,,3.4,Kept
9152,SAMS-00009153,2022-08-01,2022,Q3,August,Peru,South America,Huancayo,Samsung The Frame 55-inch,Smart TV,,Black,No,1228.01,2,1,1203.45,1203.45,PEN,3.74,4500.9,Carrier Store,Net Banking,Business,25–34,,5,Kept
9153,SAMS-00009154,2022-10-16,2022,Q4,October,Peru,South America,Huancayo,Samsung M8 4K Smart Monitor,Monitor,,White,No,648.63,3,1,629.17,629.17,PEN,3.74,2353.1,Authorized Reseller,Samsung Pay,Education,35–44,,3.9,Kept
9154,SAMS-00009155,2023-01-11,2023,Q1,January,Peru,South America,Huancayo,Samsung Galaxy Tab S9 FE,Galaxy Tab,128 GB,Graphite,No,471.15,7,10,438.17,4381.7,PEN,3.74,16387.56,Third-Party Retailer,Net Banking,Government,45–54,,,Kept
9155,SAMS-00009156,2023-02-09,2023,Q1,February,Peru,South America,Huancayo,Samsung Galaxy Buds Live,Galaxy Buds,,Cream,No,152.21,0,1,152.21,152.21,PEN,3.74,569.27,Carrier Store,Cash,Enterprise,35–44,,4.8,Exchanged
9156,SAMS-00009157,2023-03-19,2023,Q1,March,Peru,South America,Huancayo,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome White,Yes,467.85,2,2,458.49,916.98,PEN,3.74,3429.51,Corporate / B2B,EMI / Installment,Education,18–24,Android (Samsung),,Exchanged
9157,SAMS-00009158,2023-03-23,2023,Q1,March,Peru,South America,Huancayo,Samsung Smart Tag 2,Accessories,,Silver,No,27.03,0,3,27.03,81.09,PEN,3.74,303.28,Carrier Store,Gift Card,Business,25–34,,3.7,Kept
9158,SAMS-00009159,2023-05-24,2023,Q2,May,Peru,South America,Huancayo,Samsung Galaxy Buds FE,Galaxy Buds,,Lime,No,96.41,7,4,89.66,358.64,PEN,3.74,1341.31,Carrier Store,Cash,Individual,18–24,,,Exchanged
9159,SAMS-00009160,2023-06-06,2023,Q2,June,Peru,South America,Huancayo,Samsung Smart Tag 2,Accessories,,White,No,27.96,0,1,27.96,27.96,PEN,3.74,104.57,Third-Party Retailer,Debit Card,Government,35–44,,2.9,Returned
9160,SAMS-00009161,2023-06-16,2023,Q2,June,Peru,South America,Huancayo,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome White,Yes,318.41,15,2,270.65,541.3,PEN,3.74,2024.46,Carrier Store,Net Banking,Individual,55+,Android (Samsung),3.7,Kept
9161,SAMS-00009162,2023-07-22,2023,Q3,July,Peru,South America,Huancayo,Samsung Galaxy A53 5G,Galaxy A,128 GB,Awesome White,Yes,423.12,0,1,423.12,423.12,PEN,3.74,1582.47,E-commerce Platform,BNPL (Buy Now Pay Later),Government,35–44,Android (Samsung),4,Kept
9162,SAMS-00009163,2023-08-27,2023,Q3,August,Peru,South America,Huancayo,Samsung Galaxy Watch 6 Classic,Galaxy Watch,,Black,No,377.13,0,2,377.13,754.26,PEN,3.74,2820.93,Samsung Store,Credit Card,Individual,35–44,,4,Kept
9163,SAMS-00009164,2023-09-16,2023,Q3,September,Peru,South America,Huancayo,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Blue,Yes,1706.75,15,1,1450.74,1450.74,PEN,3.74,5425.77,Authorized Reseller,EMI / Installment,Government,35–44,Android (Samsung),,Kept
9164,SAMS-00009165,2023-10-07,2023,Q4,October,Peru,South America,Huancayo,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Peach,Yes,455.75,10,2,410.18,820.36,PEN,3.74,3068.15,Third-Party Retailer,Net Banking,Individual,55+,Android (Samsung),3.7,Kept
9165,SAMS-00009166,2023-10-15,2023,Q4,October,Peru,South America,Huancayo,Samsung 870 EVO 1TB SSD,Accessories,,Black,No,124.53,0,3,124.53,373.59,PEN,3.74,1397.23,Carrier Store,Samsung Pay,Business,45–54,,4.8,Exchanged
9166,SAMS-00009167,2023-12-27,2023,Q4,December,Peru,South America,Huancayo,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Black,No,144.16,0,3,144.16,432.48,PEN,3.74,1617.48,E-commerce Platform,Cash,Education,35–44,iOS,,Kept
9167,SAMS-00009168,2024-01-19,2024,Q1,January,Peru,South America,Huancayo,Samsung 25L Microwave,Appliances,,Black,No,183.78,0,1,183.78,183.78,PEN,3.74,687.34,E-commerce Platform,Credit Card,Individual,18–24,,3.7,Kept
9168,SAMS-00009169,2024-01-21,2024,Q1,January,Peru,South America,Huancayo,Samsung French Door Refrigerator,Appliances,,Silver,No,1733.29,0,1,1733.29,1733.29,PEN,3.74,6482.5,E-commerce Platform,Credit Card,Government,45–54,,,Kept
9169,SAMS-00009170,2024-04-22,2024,Q2,April,Peru,South America,Huancayo,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Black,No,126.71,10,6,114.04,684.24,PEN,3.74,2559.06,Authorized Reseller,BNPL (Buy Now Pay Later),Education,18–24,Android (Samsung),3.3,Kept
9170,SAMS-00009171,2024-05-04,2024,Q2,May,Peru,South America,Huancayo,Samsung 870 EVO 1TB SSD,Accessories,,White,No,129.58,5,1,123.1,123.1,PEN,3.74,460.39,Online (Samsung.com),Cash,Government,25–34,,3.8,Kept
9171,SAMS-00009172,2024-10-25,2024,Q4,October,Peru,South America,Huancayo,Samsung 25W USB-C Adapter,Accessories,,White,No,27.6,20,1,22.08,22.08,PEN,3.74,82.58,Authorized Reseller,Cash,Enterprise,45–54,,,Kept
9172,SAMS-00009173,2024-11-14,2024,Q4,November,Peru,South America,Huancayo,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Black,No,174.44,0,1,174.44,174.44,PEN,3.74,652.41,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,18–24,iOS,,Kept
9173,SAMS-00009174,2021-01-03,2021,Q1,January,Peru,South America,Iquitos,Samsung Galaxy S24,Galaxy S,128 GB,Titanium Gray,Yes,736.84,0,1,736.84,736.84,PEN,3.74,2755.78,Third-Party Retailer,Net Banking,Business,18–24,iOS,2.8,Kept
9174,SAMS-00009175,2021-01-15,2021,Q1,January,Peru,South America,Iquitos,Samsung Galaxy S24,Galaxy S,512 GB,Green,Yes,736.88,20,2,589.5,1179,PEN,3.74,4409.46,Online (Samsung.com),Credit Card,Education,45–54,Android (Other),4.2,Kept
9175,SAMS-00009176,2021-04-13,2021,Q2,April,Peru,South America,Iquitos,Samsung Galaxy Tab S9,Galaxy Tab,1 TB,Graphite,No,727.96,0,3,727.96,2183.88,PEN,3.74,8167.71,Samsung Store,Debit Card,Enterprise,18–24,,3.2,Kept
9176,SAMS-00009177,2021-05-09,2021,Q2,May,Peru,South America,Iquitos,Samsung Galaxy Buds FE,Galaxy Buds,,Lime,No,96.14,3,5,93.26,466.3,PEN,3.74,1743.96,Third-Party Retailer,Credit Card,Enterprise,25–34,,,Kept
9177,SAMS-00009178,2021-06-02,2021,Q2,June,Peru,South America,Iquitos,Samsung Wireless Charger Pad,Accessories,,Black,No,46.26,3,1,44.87,44.87,PEN,3.74,167.81,Corporate / B2B,Cash,Enterprise,55+,,4.6,Kept
9178,SAMS-00009179,2021-06-02,2021,Q2,June,Peru,South America,Iquitos,Samsung Leather Phone Case,Accessories,,White,No,51.57,20,8,41.26,330.08,PEN,3.74,1234.5,Authorized Reseller,EMI / Installment,Enterprise,55+,,3.9,Kept
9179,SAMS-00009180,2021-07-05,2021,Q3,July,Peru,South America,Iquitos,Samsung Galaxy S23 FE,Galaxy S,512 GB,Titanium Gray,Yes,622.98,0,3,622.98,1868.94,PEN,3.74,6989.84,Samsung Store,Cash,Government,55+,New User,2.8,Kept
9180,SAMS-00009181,2021-08-16,2021,Q3,August,Peru,South America,Iquitos,Samsung Galaxy S23+,Galaxy S,128 GB,Titanium Violet,Yes,1057.18,12,1,930.32,930.32,PEN,3.74,3479.4,E-commerce Platform,Cash,Enterprise,55+,New User,,Exchanged
9181,SAMS-00009182,2021-08-25,2021,Q3,August,Peru,South America,Iquitos,Samsung French Door Refrigerator,Appliances,,White,No,1697.43,0,1,1697.43,1697.43,PEN,3.74,6348.39,Authorized Reseller,Samsung Pay,Enterprise,25–34,,,Kept
9182,SAMS-00009183,2021-09-22,2021,Q3,September,Peru,South America,Iquitos,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,512 GB,Lime,No,1167.48,15,1,992.36,992.36,PEN,3.74,3711.43,Third-Party Retailer,EMI / Installment,Government,18–24,,4.9,Kept
9183,SAMS-00009184,2021-10-20,2021,Q4,October,Peru,South America,Iquitos,Samsung Galaxy Tab A9,Galaxy Tab,64 GB,Silver,No,206.51,15,2,175.53,351.06,PEN,3.74,1312.96,Online (Samsung.com),Credit Card,Education,35–44,,4,Kept
9184,SAMS-00009185,2021-11-12,2021,Q4,November,Peru,South America,Iquitos,Samsung WindFree AC 1.5 Ton,Appliances,,Black,No,704.9,0,1,704.9,704.9,PEN,3.74,2636.33,Authorized Reseller,EMI / Installment,Business,18–24,,,Kept
9185,SAMS-00009186,2021-12-11,2021,Q4,December,Peru,South America,Iquitos,Samsung 45W USB-C Charger,Accessories,,Navy,No,47.15,2,1,46.21,46.21,PEN,3.74,172.83,Carrier Store,Gift Card,Government,55+,,3.3,Kept
9186,SAMS-00009187,2022-03-17,2022,Q1,March,Peru,South America,Iquitos,Samsung Galaxy Watch 6 Classic,Galaxy Watch,,Cream,No,364.42,0,3,364.42,1093.26,PEN,3.74,4088.79,Carrier Store,EMI / Installment,Business,35–44,,4.9,Kept
9187,SAMS-00009188,2022-04-24,2022,Q2,April,Peru,South America,Iquitos,Samsung Galaxy S22,Galaxy S,256 GB,Titanium Black,Yes,725.12,0,4,725.12,2900.48,PEN,3.74,10847.8,Third-Party Retailer,Debit Card,Education,45–54,Feature Phone,3.6,Kept
9188,SAMS-00009189,2022-06-21,2022,Q2,June,Peru,South America,Iquitos,Samsung T7 Shield 1TB SSD,Accessories,,White,No,104.11,12,2,91.62,183.24,PEN,3.74,685.32,Carrier Store,Debit Card,Individual,35–44,,4.2,Exchanged
